window_id,probe_id,window_kind,window_index,subject_id,session_id,run_id,video_id,block_id,block_order,sequence_order,condition_label,condition_type,probe_attention,probe_response,probe_confidence,seconds_to_probe,mental_effort,course_attention_rating,video_interest,video_difficulty,start_number,reported_final_number,subtraction_compliance,self_caught_nearby,dataset_membership,training_eligible,start_sample,end_sample,start_timestamp,end_timestamp,sample_count,quality_label,reject_reason,qc_status
b3#c36,,condition,36,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,304430,305429,1789891944.4263377,1789891948.4263377,1000,GOOD,,good
b3#c37,,condition,37,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,304930,305929,1789891946.4263377,1789891950.4113376,1000,GOOD,,good
b3#c38,,condition,38,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,305430,306429,1789891948.4263377,1789891952.4113376,1000,GOOD,,good
b3#c39,,condition,39,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,305930,306929,1789891950.4113376,1789891954.4113376,1000,GOOD,,good
b3#c40,,condition,40,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,306430,307429,1789891952.4113376,1789891956.4113376,1000,GOOD,,good
b3#c41,,condition,41,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,306930,307929,1789891954.4113376,1789891958.4263377,1000,GOOD,,good
b3#c42,,condition,42,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,307430,308429,1789891956.4113376,1789891960.4263377,1000,GOOD,,good
b3#c43,,condition,43,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,307930,308929,1789891958.4263377,1789891962.4263377,1000,GOOD,,good
b3#c44,,condition,44,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,308430,309429,1789891960.4263377,1789891964.4733374,1000,GOOD,,good
b3#c45,,condition,45,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,308930,309929,1789891962.4263377,1789891966.4263377,1000,GOOD,,good
b3#c46,,condition,46,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,309430,310429,1789891964.4733374,1789891968.4113376,1000,GOOD,,good
b3#c47,,condition,47,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,314564,315563,1789891984.9733374,1789891990.1453376,1000,REJECT,probe_transition;missing;qc_reject,bad
b3#c48,,condition,48,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,315879,316878,1789891990.5983374,1789891994.2233374,1000,REJECT,missing;qc_reject,bad
b3#c49,,condition,49,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,316379,317378,1789891992.2073376,1789891996.3173375,1000,REJECT,missing;qc_reject,bad
b3#c50,,condition,50,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,316879,317878,1789891994.2393374,1789891998.2073376,1000,REJECT,missing;qc_reject,bad
b3#c51,,condition,51,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,317379,318378,1789891996.3323376,1789892000.2073376,1000,REJECT,missing;qc_reject,bad
b3#c52,,condition,52,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,317879,318878,1789891998.2393374,1789892002.2073376,1000,REJECT,missing;qc_reject,bad
b3#c53,,condition,53,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,318379,319378,1789892000.2233374,1789892004.2073376,1000,REJECT,missing;qc_reject,bad
b3#c54,,condition,54,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,318879,319878,1789892002.2233374,1789892006.1923375,1000,GOOD,,good
b3#c55,,condition,55,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,319379,320378,1789892004.2073376,1789892008.2073376,1000,GOOD,,good
b3#c56,,condition,56,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,319879,320878,1789892006.2073376,1789892010.2073376,1000,GOOD,,good
b3#c57,,condition,57,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,320379,321378,1789892008.2073376,1789892012.2233374,1000,GOOD,,good
b3#c58,,condition,58,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,320879,321878,1789892010.2233374,1789892014.2073376,1000,GOOD,,good
b3#c59,,condition,59,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,321379,322378,1789892012.2233374,1789892016.2073376,1000,GOOD,,good
b3#c60,,condition,60,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,321879,322878,1789892014.2233374,1789892018.2233374,1000,GOOD,,good
b3#c61,,condition,61,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,322379,323378,1789892016.2233374,1789892020.2073376,1000,REJECT,missing,warning
b3#c62,,condition,62,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,322879,323878,1789892018.2233374,1789892022.1923375,1000,REJECT,missing,warning
b3#c63,,condition,63,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,323379,324378,1789892020.2073376,1789892024.1923375,1000,REJECT,missing;qc_reject,bad
b3#c64,,condition,64,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,323879,324878,1789892022.2233374,1789892026.2073376,1000,REJECT,missing;qc_reject,bad
b3#c65,,condition,65,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,331128,332127,1789892082.5043375,1789892086.5513377,1000,REJECT,probe_transition,good
b3#c66,,condition,66,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,331628,332627,1789892084.5513377,1789892088.5363376,1000,GOOD,,good
b3#c67,,condition,67,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,332128,333127,1789892086.5513377,1789892090.4733374,1000,GOOD,,good
b3#c68,,condition,68,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,332628,333627,1789892088.5363376,1789892092.4733374,1000,GOOD,,good
b3#c69,,condition,69,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,333128,334127,1789892090.5203376,1789892094.4733374,1000,GOOD,,good
b3#c70,,condition,70,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,333628,334627,1789892092.5363376,1789892096.4733374,1000,GOOD,,good
b3#c71,,condition,71,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,334128,335127,1789892094.4893374,1789892098.5043375,1000,GOOD,,good
b3#c72,,condition,72,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,334628,335627,1789892096.5043375,1789892100.4733374,1000,GOOD,,good
b3#c73,,condition,73,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,335128,336127,1789892098.5203376,1789892102.5043375,1000,GOOD,,good
b3#c74,,condition,74,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,335628,336627,1789892100.5043375,1789892104.5363376,1000,GOOD,,good
b3#c75,,condition,75,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,336128,337127,1789892102.5043375,1789892106.5363376,1000,GOOD,,good
b3#c76,,condition,76,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,336628,337627,1789892104.5363376,1789892108.4733374,1000,GOOD,,good
b3#c77,,condition,77,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,337128,338127,1789892106.5363376,1789892110.4733374,1000,GOOD,,good
b3#c78,,condition,78,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,337628,338627,1789892108.5043375,1789892112.4733374,1000,GOOD,,good
b3#c79,,condition,79,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,338128,339127,1789892110.5363376,1789892114.5043375,1000,GOOD,,good
b3#c80,,condition,80,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,338628,339627,1789892112.4893374,1789892116.5043375,1000,GOOD,,good
b3#c81,,condition,81,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,339128,340127,1789892114.5043375,1789892118.5043375,1000,GOOD,,good
b3#c82,,condition,82,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,339628,340627,1789892116.5043375,1789892120.4893374,1000,GOOD,,good
b3#c83,,condition,83,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,340128,341127,1789892118.5043375,1789892122.4893374,1000,GOOD,,good
b3#c84,,condition,84,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,344972,345971,1789892138.0983374,1789892141.8953376,1000,REJECT,missing;qc_reject,bad
b3#c85,,condition,85,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,345472,346471,1789892139.8793375,1789892143.8643374,1000,REJECT,missing;qc_reject,bad
b3#c86,,condition,86,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,345972,346971,1789892141.9113376,1789892145.8793375,1000,REJECT,missing;qc_reject,bad
b3#c87,,condition,87,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,346472,347471,1789892143.9113376,1789892147.8643374,1000,REJECT,missing;qc_reject,bad
b3#c88,,condition,88,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,346972,347971,1789892145.8793375,1789892149.8483374,1000,REJECT,missing;qc_reject,bad
b3#c89,,condition,89,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,347472,348471,1789892147.8953376,1789892151.8483374,1000,REJECT,missing;qc_reject,bad
b3#c90,,condition,90,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,347972,348971,1789892149.8643374,1789892153.8483374,1000,REJECT,missing;qc_reject,bad
b3#c91,,condition,91,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,348472,349471,1789892151.8643374,1789892156.0823376,1000,REJECT,missing;qc_reject,bad
b3#c92,,condition,92,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,348972,349971,1789892153.8953376,1789892158.2543375,1000,REJECT,missing;qc_reject,bad
b3#c93,,condition,93,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,351167,352166,1789892163.0823376,1789892166.6763377,1000,REJECT,missing;qc_reject,bad
b3#c94,,condition,94,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,351667,352666,1789892164.6453376,1789892168.6293375,1000,REJECT,missing;qc_reject,bad
b3#c95,,condition,95,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,352167,353166,1789892166.6763377,1789892170.6613376,1000,REJECT,missing;qc_reject,bad
b3#c96,,condition,96,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,352667,353666,1789892168.6613376,1789892172.6293375,1000,REJECT,missing;qc_reject,bad
b3#c97,,condition,97,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,353167,354166,1789892170.6763377,1789892174.6453376,1000,REJECT,missing;qc_reject,bad
b3#c98,,condition,98,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,353667,354666,1789892172.6613376,1789892176.6613376,1000,REJECT,missing,warning
b3#c99,,condition,99,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,354167,355166,1789892174.6453376,1789892178.6293375,1000,GOOD,,good
b3#c100,,condition,100,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,354667,355666,1789892176.6923375,1789892180.6293375,1000,GOOD,,good
b3#c101,,condition,101,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,355167,356166,1789892178.6453376,1789892182.6293375,1000,REJECT,missing;qc_reject,bad
b3#c102,,condition,102,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,355667,356666,1789892180.6453376,1789892184.6613376,1000,REJECT,missing;qc_reject,bad
b3#c103,,condition,103,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,356167,357166,1789892182.6453376,1789892186.6293375,1000,REJECT,missing;qc_reject,bad
b3#c104,,condition,104,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,356667,357666,1789892184.6763377,1789892188.6763377,1000,REJECT,missing;qc_reject,bad
b3#c105,,condition,105,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,359322,360321,1789892195.5203376,1789892199.2543375,1000,REJECT,missing;qc_reject,bad
b3#c106,,condition,106,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,359822,360821,1789892197.2703376,1789892201.2863376,1000,REJECT,missing;qc_reject,bad
b3#c107,,condition,107,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,360322,361321,1789892199.2703376,1789892203.2863376,1000,REJECT,missing;qc_reject,bad
b3#c108,,condition,108,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,360822,361821,1789892201.2863376,1789892205.2393374,1000,REJECT,missing;qc_reject,bad
b3#c109,,condition,109,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,361322,362321,1789892203.2863376,1789892207.2863376,1000,REJECT,missing;qc_reject,bad
b3#c110,,condition,110,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,361822,362821,1789892205.2863376,1789892209.2543375,1000,GOOD,,good
b3#c111,,condition,111,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,362322,363321,1789892207.3173375,1789892211.2543375,1000,REJECT,missing;qc_reject,bad
b3#c112,,condition,112,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,362822,363821,1789892209.3173375,1789892213.2703376,1000,REJECT,missing;qc_reject,bad
b3#c113,,condition,113,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,363322,364321,1789892211.2703376,1789892215.2543375,1000,REJECT,missing;qc_reject,bad
b4#c1,,condition,1,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,378166,379165,1789892324.9733374,1789892328.6453376,1000,REJECT,missing;qc_reject,bad
b4#c2,,condition,2,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,378666,379665,1789892326.7073376,1789892330.6763377,1000,REJECT,missing;qc_reject,bad
b4#c3,,condition,3,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,379166,380165,1789892328.6613376,1789892332.6453376,1000,REJECT,missing;qc_reject,bad
b4#c4,,condition,4,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,379666,380665,1789892330.7073376,1789892334.6613376,1000,REJECT,missing;qc_reject,bad
b4#c5,,condition,5,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,380166,381165,1789892332.6763377,1789892336.6763377,1000,REJECT,missing,warning
b4#c6,,condition,6,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,380666,381665,1789892334.6763377,1789892338.7073376,1000,GOOD,,good
b4#c7,,condition,7,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,381166,382165,1789892336.6763377,1789892340.6763377,1000,GOOD,,good
b4#c8,,condition,8,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,381666,382665,1789892338.7233374,1789892342.7073376,1000,GOOD,,good
b4#c9,,condition,9,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,382166,383165,1789892340.7073376,1789892344.6923375,1000,GOOD,,good
b4#c10,,condition,10,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,382666,383665,1789892342.7233374,1789892346.7393374,1000,GOOD,,good
b4#c11,,condition,11,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,383166,384165,1789892344.7073376,1789892348.7073376,1000,GOOD,,good
b4#c12,,condition,12,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,383666,384665,1789892346.7393374,1789892350.6453376,1000,GOOD,,good
b4#c13,,condition,13,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,384166,385165,1789892348.7233374,1789892352.6453376,1000,GOOD,,good
b4#c14,,condition,14,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,384666,385665,1789892350.6763377,1789892354.6613376,1000,GOOD,,good
b4#c15,,condition,15,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,385166,386165,1789892352.6763377,1789892356.6613376,1000,GOOD,,good
b4#c16,,condition,16,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,385666,386665,1789892354.6763377,1789892358.6613376,1000,GOOD,,good
b4#c17,,condition,17,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,0,390351,391350,1789892373.4423375,1789892377.4263377,1000,REJECT,probe_transition,good
b4#c18,,condition,18,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,390851,391850,1789892375.4423375,1789892379.4423375,1000,GOOD,,good
b4#c19,,condition,19,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,391351,392350,1789892377.4423375,1789892381.3793375,1000,GOOD,,good
b4#c20,,condition,20,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,391851,392850,1789892379.4573376,1789892383.3793375,1000,GOOD,,good
b4#c21,,condition,21,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,392351,393350,1789892381.4113376,1789892385.3953376,1000,GOOD,,good
b4#c22,,condition,22,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,392851,393850,1789892383.4263377,1789892387.4113376,1000,GOOD,,good
b4#c23,,condition,23,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V1,4,4,G07,B,bbbd_subtraction,NONE,,,,8,3,3,3,853,663,80-90%,0,Dataset A,1,393351,394350,1789892385.4113376,1789892389.3953376,1000,GOOD,,good
